Products,keyfigure,Days,Value,ProdType
C4PC00000P08DF,frozen_inventory,0,0,Frozen
C4PC00000P08DF,frozen_inventory,1,0,Frozen
C4PC00000P08DF,frozen_inventory,2,0,Frozen
C4PC00000P08DF,frozen_inventory,3,0,Frozen
C4PC00000P08DF,frozen_inventory,4,0,Frozen
C9PC00000P18DF,frozen_inventory,0,0,Frozen
C9PC00000P18DF,frozen_inventory,1,0,Frozen
C9PC00000P18DF,frozen_inventory,2,0,Frozen
C9PC00000P18DF,frozen_inventory,3,0,Frozen
C9PC00000P18DF,frozen_inventory,4,0,Frozen
BTHSMF000K04DF,frozen_inventory,0,0,Frozen
BTHSMF000K04DF,frozen_inventory,1,135,Frozen
BTHSMF000K04DF,frozen_inventory,2,0,Frozen
BTHSMF000K04DF,frozen_inventory,3,5,Frozen
BTHSMF000K04DF,frozen_inventory,4,0,Frozen
CBRSH2332P10DF,frozen_inventory,0,0,Frozen
CBRSH2332P10DF,frozen_inventory,1,1014,Frozen
CBRSH2332P10DF,frozen_inventory,2,676,Frozen
CBRSH2332P10DF,frozen_inventory,3,338,Frozen
CBRSH2332P10DF,frozen_inventory,4,0,Frozen
BTH009100K06DF,frozen_inventory,0,0,Frozen
BTH009100K06DF,frozen_inventory,1,416,Frozen
BTH009100K06DF,frozen_inventory,2,114,Frozen
BTH009100K06DF,frozen_inventory,3,59,Frozen
BTH009100K06DF,frozen_inventory,4,0,Frozen
CTH016190K02DF,frozen_inventory,0,0,Frozen
CTH016190K02DF,frozen_inventory,1,215,Frozen
CTH016190K02DF,frozen_inventory,2,0,Frozen
CTH016190K02DF,frozen_inventory,3,0,Frozen
CTH016190K02DF,frozen_inventory,4,0,Frozen
BTH0F0000K02DF,frozen_inventory,0,0,Frozen
BTH0F0000K02DF,frozen_inventory,1,247,Frozen
BTH0F0000K02DF,frozen_inventory,2,494,Frozen
BTH0F0000K02DF,frozen_inventory,3,494,Frozen
BTH0F0000K02DF,frozen_inventory,4,494,Frozen
BLG018230K02DF,frozen_inventory,0,0,Frozen
BLG018230K02DF,frozen_inventory,1,459,Frozen
BLG018230K02DF,frozen_inventory,2,306,Frozen
BLG018230K02DF,frozen_inventory,3,153,Frozen
BLG018230K02DF,frozen_inventory,4,0,Frozen
BBRS16180K05DF,frozen_inventory,0,0,Frozen
BBRS16180K05DF,frozen_inventory,1,243,Frozen
BBRS16180K05DF,frozen_inventory,2,162,Frozen
BBRS16180K05DF,frozen_inventory,3,81,Frozen
BBRS16180K05DF,frozen_inventory,4,0,Frozen
PMJWF0000K02DF,frozen_inventory,0,0,Frozen
PMJWF0000K02DF,frozen_inventory,1,171,Frozen
PMJWF0000K02DF,frozen_inventory,2,75,Frozen
PMJWF0000K02DF,frozen_inventory,3,37,Frozen
PMJWF0000K02DF,frozen_inventory,4,0,Frozen
CDS010140P20DF,frozen_inventory,0,0,Frozen
CDS010140P20DF,frozen_inventory,1,273,Frozen
CDS010140P20DF,frozen_inventory,2,441,Frozen
CDS010140P20DF,frozen_inventory,3,437,Frozen
CDS010140P20DF,frozen_inventory,4,432,Frozen
P3JW08100K02DF,frozen_inventory,0,0,Frozen
P3JW08100K02DF,frozen_inventory,1,140,Frozen
P3JW08100K02DF,frozen_inventory,2,93,Frozen
P3JW08100K02DF,frozen_inventory,3,46,Frozen
P3JW08100K02DF,frozen_inventory,4,0,Frozen
BTH007585K04DF,frozen_inventory,0,0,Frozen
BTH007585K04DF,frozen_inventory,1,0,Frozen
BTH007585K04DF,frozen_inventory,2,0,Frozen
BTH007585K04DF,frozen_inventory,3,0,Frozen
BTH007585K04DF,frozen_inventory,4,0,Frozen
BBRS2325FK06DF,frozen_inventory,0,0,Frozen
BBRS2325FK06DF,frozen_inventory,1,19,Frozen
BBRS2325FK06DF,frozen_inventory,2,12,Frozen
BBRS2325FK06DF,frozen_inventory,3,6,Frozen
BBRS2325FK06DF,frozen_inventory,4,0,Frozen
BBR0F0000K02DC,demand_fresh,0,0,Fresh
BBR0F0000K02DC,demand_fresh,1,319.7805125,Fresh
BBR0F0000K02DC,demand_fresh,2,319.7805125,Fresh
BBR0F0000K02DC,demand_fresh,3,319.7805125,Fresh
BBR0F0000K02DC,demand_fresh,4,319.7805125,Fresh
BBRSF0000K02DC,demand_fresh,0,0,Fresh
BBRSF0000K02DC,demand_fresh,1,113.394704166667,Fresh
BBRSF0000K02DC,demand_fresh,2,113.394704166667,Fresh
BBRSF0000K02DC,demand_fresh,3,113.394704166667,Fresh
BBRSF0000K02DC,demand_fresh,4,113.394704166667,Fresh
BBRSMF000K04DC,demand_fresh,0,0,Fresh
BBRSMF000K04DC,demand_fresh,1,5230.58810833333,Fresh
BBRSMF000K04DC,demand_fresh,2,5230.58810833333,Fresh
BBRSMF000K04DC,demand_fresh,3,5230.58810833333,Fresh
BBRSMF000K04DC,demand_fresh,4,5230.58810833333,Fresh
BFL0F0000K02DC,demand_fresh,0,0,Fresh
BFL0F0000K02DC,demand_fresh,1,429.352254166667,Fresh
BFL0F0000K02DC,demand_fresh,2,429.352254166667,Fresh
BFL0F0000K02DC,demand_fresh,3,429.352254166667,Fresh
BFL0F0000K02DC,demand_fresh,4,429.352254166667,Fresh
BLG0F0000K02DC,demand_fresh,0,0,Fresh
BLG0F0000K02DC,demand_fresh,1,77.5232916666667,Fresh
BLG0F0000K02DC,demand_fresh,2,77.5232916666667,Fresh
BLG0F0000K02DC,demand_fresh,3,77.5232916666667,Fresh
BLG0F0000K02DC,demand_fresh,4,77.5232916666667,Fresh
BLGSF0000K02DC,demand_fresh,0,0,Fresh
BLGSF0000K02DC,demand_fresh,1,5.32939166666667,Fresh
BLGSF0000K02DC,demand_fresh,2,5.32939166666667,Fresh
BLGSF0000K02DC,demand_fresh,3,5.32939166666667,Fresh
BLGSF0000K02DC,demand_fresh,4,5.32939166666667,Fresh
BTH007585K04DC,demand_fresh,0,0,Fresh
BTH007585K04DC,demand_fresh,1,247.423708333333,Fresh
BTH007585K04DC,demand_fresh,2,247.423708333333,Fresh
BTH007585K04DC,demand_fresh,3,247.423708333333,Fresh
BTH007585K04DC,demand_fresh,4,247.423708333333,Fresh
BTHSF0000K02DC,demand_fresh,0,0,Fresh
BTHSF0000K02DC,demand_fresh,1,1.6775,Fresh
BTHSF0000K02DC,demand_fresh,2,1.6775,Fresh
BTHSF0000K02DC,demand_fresh,3,1.6775,Fresh
BTHSF0000K02DC,demand_fresh,4,1.6775,Fresh
BTHSMF000K04DC,demand_fresh,0,0,Fresh
BTHSMF000K04DC,demand_fresh,1,131.985375,Fresh
BTHSMF000K04DC,demand_fresh,2,131.985375,Fresh
BTHSMF000K04DC,demand_fresh,3,131.985375,Fresh
BTHSMF000K04DC,demand_fresh,4,131.985375,Fresh
BTHSMF0FFK04DC,demand_fresh,0,0,Fresh
BTHSMF0FFK04DC,demand_fresh,1,202.219708333333,Fresh
BTHSMF0FFK04DC,demand_fresh,2,202.219708333333,Fresh
BTHSMF0FFK04DC,demand_fresh,3,202.219708333333,Fresh
BTHSMF0FFK04DC,demand_fresh,4,202.219708333333,Fresh
C3JW07100K02DC,demand_fresh,0,0,Fresh
C3JW07100K02DC,demand_fresh,1,175.321216666667,Fresh
C3JW07100K02DC,demand_fresh,2,175.321216666667,Fresh
C3JW07100K02DC,demand_fresh,3,175.321216666667,Fresh
C3JW07100K02DC,demand_fresh,4,175.321216666667,Fresh
C3JW09130K02DC,demand_fresh,0,0,Fresh
C3JW09130K02DC,demand_fresh,1,363.715783333333,Fresh
C3JW09130K02DC,demand_fresh,2,363.715783333333,Fresh
C3JW09130K02DC,demand_fresh,3,363.715783333333,Fresh
C3JW09130K02DC,demand_fresh,4,363.715783333333,Fresh
C4PC00000P08DC,demand_fresh,0,0,Fresh
C4PC00000P08DC,demand_fresh,1,339.263916666667,Fresh
C4PC00000P08DC,demand_fresh,2,339.263916666667,Fresh
C4PC00000P08DC,demand_fresh,3,339.263916666667,Fresh
C4PC00000P08DC,demand_fresh,4,339.263916666667,Fresh
C9PC00000P18DC,demand_fresh,0,0,Fresh
C9PC00000P18DC,demand_fresh,1,0.128441666666667,Fresh
C9PC00000P18DC,demand_fresh,2,0.128441666666667,Fresh
C9PC00000P18DC,demand_fresh,3,0.128441666666667,Fresh
C9PC00000P18DC,demand_fresh,4,0.128441666666667,Fresh
C9PCWBM20P18DC,demand_fresh,0,0,Fresh
C9PCWBM20P18DC,demand_fresh,1,2.30441666666667,Fresh
C9PCWBM20P18DC,demand_fresh,2,2.30441666666667,Fresh
C9PCWBM20P18DC,demand_fresh,3,2.30441666666667,Fresh
C9PCWBM20P18DC,demand_fresh,4,2.30441666666667,Fresh
CBRSH2332P10DC,demand_fresh,0,0,Fresh
CBRSH2332P10DC,demand_fresh,1,4073.4956,Fresh
CBRSH2332P10DC,demand_fresh,2,4073.4956,Fresh
CBRSH2332P10DC,demand_fresh,3,4073.4956,Fresh
CBRSH2332P10DC,demand_fresh,4,4073.4956,Fresh
CCHICU000K02DC,demand_fresh,0,0,Fresh
CCHICU000K02DC,demand_fresh,1,9.31666666666667,Fresh
CCHICU000K02DC,demand_fresh,2,9.31666666666667,Fresh
CCHICU000K02DC,demand_fresh,3,9.31666666666667,Fresh
CCHICU000K02DC,demand_fresh,4,9.31666666666667,Fresh
CCHICU000K06DC,demand_fresh,0,0,Fresh
CCHICU000K06DC,demand_fresh,1,121.925,Fresh
CCHICU000K06DC,demand_fresh,2,121.925,Fresh
CCHICU000K06DC,demand_fresh,3,121.925,Fresh
CCHICU000K06DC,demand_fresh,4,121.925,Fresh
CDS008110K02DC,demand_fresh,0,0,Fresh
CDS008110K02DC,demand_fresh,1,752.1136875,Fresh
CDS008110K02DC,demand_fresh,2,752.1136875,Fresh
CDS008110K02DC,demand_fresh,3,752.1136875,Fresh
CDS008110K02DC,demand_fresh,4,752.1136875,Fresh
CDS010140K02DC,demand_fresh,0,0,Fresh
CDS010140K02DC,demand_fresh,1,633.9150625,Fresh
CDS010140K02DC,demand_fresh,2,633.9150625,Fresh
CDS010140K02DC,demand_fresh,3,633.9150625,Fresh
CDS010140K02DC,demand_fresh,4,633.9150625,Fresh
CDS010140P20DC,demand_fresh,0,0,Fresh
CDS010140P20DC,demand_fresh,1,22.5912083333333,Fresh
CDS010140P20DC,demand_fresh,2,22.5912083333333,Fresh
CDS010140P20DC,demand_fresh,3,22.5912083333333,Fresh
CDS010140P20DC,demand_fresh,4,22.5912083333333,Fresh
CDS0CU000K02DC,demand_fresh,0,0,Fresh
CDS0CU000K02DC,demand_fresh,1,42.1148416666667,Fresh
CDS0CU000K02DC,demand_fresh,2,42.1148416666667,Fresh
CDS0CU000K02DC,demand_fresh,3,42.1148416666667,Fresh
CDS0CU000K02DC,demand_fresh,4,42.1148416666667,Fresh
CKE0F0000K02DC,demand_fresh,0,0,Fresh
CKE0F0000K02DC,demand_fresh,1,195.921704166667,Fresh
CKE0F0000K02DC,demand_fresh,2,195.921704166667,Fresh
CKE0F0000K02DC,demand_fresh,3,195.921704166667,Fresh
CKE0F0000K02DC,demand_fresh,4,195.921704166667,Fresh
CLG022270K06DC,demand_fresh,0,0,Fresh
CLG022270K06DC,demand_fresh,1,43.299,Fresh
CLG022270K06DC,demand_fresh,2,43.299,Fresh
CLG022270K06DC,demand_fresh,3,43.299,Fresh
CLG022270K06DC,demand_fresh,4,43.299,Fresh
CLG022270P10DC,demand_fresh,0,0,Fresh
CLG022270P10DC,demand_fresh,1,50.4398958333333,Fresh
CLG022270P10DC,demand_fresh,2,50.4398958333333,Fresh
CLG022270P10DC,demand_fresh,3,50.4398958333333,Fresh
CLG022270P10DC,demand_fresh,4,50.4398958333333,Fresh
CLG026340K06DC,demand_fresh,0,0,Fresh
CLG026340K06DC,demand_fresh,1,206.525258333333,Fresh
CLG026340K06DC,demand_fresh,2,206.525258333333,Fresh
CLG026340K06DC,demand_fresh,3,206.525258333333,Fresh
CLG026340K06DC,demand_fresh,4,206.525258333333,Fresh
CRB015190K02DC,demand_fresh,0,0,Fresh
CRB015190K02DC,demand_fresh,1,123.289908333333,Fresh
CRB015190K02DC,demand_fresh,2,123.289908333333,Fresh
CRB015190K02DC,demand_fresh,3,123.289908333333,Fresh
CRB015190K02DC,demand_fresh,4,123.289908333333,Fresh
CRB015190K06DC,demand_fresh,0,0,Fresh
CRB015190K06DC,demand_fresh,1,2.301375,Fresh
CRB015190K06DC,demand_fresh,2,2.301375,Fresh
CRB015190K06DC,demand_fresh,3,2.301375,Fresh
CRB015190K06DC,demand_fresh,4,2.301375,Fresh
CRB019240K02DC,demand_fresh,0,0,Fresh
CRB019240K02DC,demand_fresh,1,253.5569125,Fresh
CRB019240K02DC,demand_fresh,2,253.5569125,Fresh
CRB019240K02DC,demand_fresh,3,253.5569125,Fresh
CRB019240K02DC,demand_fresh,4,253.5569125,Fresh
CRB019240K06DC,demand_fresh,0,0,Fresh
CRB019240K06DC,demand_fresh,1,12.066025,Fresh
CRB019240K06DC,demand_fresh,2,12.066025,Fresh
CRB019240K06DC,demand_fresh,3,12.066025,Fresh
CRB019240K06DC,demand_fresh,4,12.066025,Fresh
CTH013160K02DC,demand_fresh,0,0,Fresh
CTH013160K02DC,demand_fresh,1,423.038208333333,Fresh
CTH013160K02DC,demand_fresh,2,423.038208333333,Fresh
CTH013160K02DC,demand_fresh,3,423.038208333333,Fresh
CTH013160K02DC,demand_fresh,4,423.038208333333,Fresh
CTH016210K02DC,demand_fresh,0,0,Fresh
CTH016210K02DC,demand_fresh,1,1169.615025,Fresh
CTH016210K02DC,demand_fresh,2,1169.615025,Fresh
CTH016210K02DC,demand_fresh,3,1169.615025,Fresh
CTH016210K02DC,demand_fresh,4,1169.615025,Fresh
P3JW07090K02DC,demand_fresh,0,0,Fresh
P3JW07090K02DC,demand_fresh,1,47.7504833333333,Fresh
P3JW07090K02DC,demand_fresh,2,47.7504833333333,Fresh
P3JW07090K02DC,demand_fresh,3,47.7504833333333,Fresh
P3JW07090K02DC,demand_fresh,4,47.7504833333333,Fresh
P3JW08100K02DC,demand_fresh,0,0,Fresh
P3JW08100K02DC,demand_fresh,1,97.4727958333333,Fresh
P3JW08100K02DC,demand_fresh,2,97.4727958333333,Fresh
P3JW08100K02DC,demand_fresh,3,97.4727958333333,Fresh
P3JW08100K02DC,demand_fresh,4,97.4727958333333,Fresh
PDMTF0000K02DC,demand_fresh,0,0,Fresh
PDMTF0000K02DC,demand_fresh,1,201.440445833333,Fresh
PDMTF0000K02DC,demand_fresh,2,201.440445833333,Fresh
PDMTF0000K02DC,demand_fresh,3,201.440445833333,Fresh
PDMTF0000K02DC,demand_fresh,4,201.440445833333,Fresh
PDMTMF000150DC,demand_fresh,0,0,Fresh
PDMTMF000150DC,demand_fresh,1,227.5151,Fresh
PDMTMF000150DC,demand_fresh,2,227.5151,Fresh
PDMTMF000150DC,demand_fresh,3,227.5151,Fresh
PDMTMF000150DC,demand_fresh,4,227.5151,Fresh
PMJWF0000K02DC,demand_fresh,0,0,Fresh
PMJWF0000K02DC,demand_fresh,1,3.95281666666667,Fresh
PMJWF0000K02DC,demand_fresh,2,3.95281666666667,Fresh
PMJWF0000K02DC,demand_fresh,3,3.95281666666667,Fresh
PMJWF0000K02DC,demand_fresh,4,3.95281666666667,Fresh
PMJWMF000150DC,demand_fresh,0,0,Fresh
PMJWMF000150DC,demand_fresh,1,151.925608333333,Fresh
PMJWMF000150DC,demand_fresh,2,151.925608333333,Fresh
PMJWMF000150DC,demand_fresh,3,151.925608333333,Fresh
PMJWMF000150DC,demand_fresh,4,151.925608333333,Fresh
BBR0F0000K02DF,demand_frozen,0,0,Frozen
BBR0F0000K02DF,demand_frozen,1,22.2534083333333,Frozen
BBR0F0000K02DF,demand_frozen,2,22.2534083333333,Frozen
BBR0F0000K02DF,demand_frozen,3,22.2534083333333,Frozen
BBR0F0000K02DF,demand_frozen,4,22.2534083333333,Frozen
BBRS07595P24DF,demand_frozen,0,0,Frozen
BBRS07595P24DF,demand_frozen,1,365.054916666667,Frozen
BBRS07595P24DF,demand_frozen,2,365.054916666667,Frozen
BBRS07595P24DF,demand_frozen,3,365.054916666667,Frozen
BBRS07595P24DF,demand_frozen,4,365.054916666667,Frozen
BBRS16180K05DF,demand_frozen,0,0,Frozen
BBRS16180K05DF,demand_frozen,1,81.294,Frozen
BBRS16180K05DF,demand_frozen,2,81.294,Frozen
BBRS16180K05DF,demand_frozen,3,81.294,Frozen
BBRS16180K05DF,demand_frozen,4,81.294,Frozen
BBRS1821FK02DF,demand_frozen,0,0,Frozen
BBRS1821FK02DF,demand_frozen,1,71.9045833333333,Frozen
BBRS1821FK02DF,demand_frozen,2,71.9045833333333,Frozen
BBRS1821FK02DF,demand_frozen,3,71.9045833333333,Frozen
BBRS1821FK02DF,demand_frozen,4,71.9045833333333,Frozen
BBRS1823FK02DF,demand_frozen,0,0,Frozen
BBRS1823FK02DF,demand_frozen,1,200.489458333333,Frozen
BBRS1823FK02DF,demand_frozen,2,200.489458333333,Frozen
BBRS1823FK02DF,demand_frozen,3,200.489458333333,Frozen
BBRS1823FK02DF,demand_frozen,4,200.489458333333,Frozen
BBRS2325FK06DF,demand_frozen,0,0,Frozen
BBRS2325FK06DF,demand_frozen,1,6.34041666666667,Frozen
BBRS2325FK06DF,demand_frozen,2,6.34041666666667,Frozen
BBRS2325FK06DF,demand_frozen,3,6.34041666666667,Frozen
BBRS2325FK06DF,demand_frozen,4,6.34041666666667,Frozen
BBRSF0000K02DF,demand_frozen,0,0,Frozen
BBRSF0000K02DF,demand_frozen,1,84.2013916666667,Frozen
BBRSF0000K02DF,demand_frozen,2,84.2013916666667,Frozen
BBRSF0000K02DF,demand_frozen,3,84.2013916666667,Frozen
BBRSF0000K02DF,demand_frozen,4,84.2013916666667,Frozen
BBRSF3540K02DF,demand_frozen,0,0,Frozen
BBRSF3540K02DF,demand_frozen,1,44.9394583333333,Frozen
BBRSF3540K02DF,demand_frozen,2,44.9394583333333,Frozen
BBRSF3540K02DF,demand_frozen,3,44.9394583333333,Frozen
BBRSF3540K02DF,demand_frozen,4,44.9394583333333,Frozen
BCH019220K02DF,demand_frozen,0,0,Frozen
BCH019220K02DF,demand_frozen,1,538.165025,Frozen
BCH019220K02DF,demand_frozen,2,538.165025,Frozen
BCH019220K02DF,demand_frozen,3,538.165025,Frozen
BCH019220K02DF,demand_frozen,4,538.165025,Frozen
BFL003540K02DF,demand_frozen,0,0,Frozen
BFL003540K02DF,demand_frozen,1,78.42225,Frozen
BFL003540K02DF,demand_frozen,2,78.42225,Frozen
BFL003540K02DF,demand_frozen,3,78.42225,Frozen
BFL003540K02DF,demand_frozen,4,78.42225,Frozen
BFL0F0000K02DF,demand_frozen,0,0,Frozen
BFL0F0000K02DF,demand_frozen,1,232.3118125,Frozen
BFL0F0000K02DF,demand_frozen,2,232.3118125,Frozen
BFL0F0000K02DF,demand_frozen,3,232.3118125,Frozen
BFL0F0000K02DF,demand_frozen,4,232.3118125,Frozen
BLG018230K02DF,demand_frozen,0,0,Frozen
BLG018230K02DF,demand_frozen,1,153.158041666667,Frozen
BLG018230K02DF,demand_frozen,2,153.158041666667,Frozen
BLG018230K02DF,demand_frozen,3,153.158041666667,Frozen
BLG018230K02DF,demand_frozen,4,153.158041666667,Frozen
BLG0F0000K02DF,demand_frozen,0,0,Frozen
BLG0F0000K02DF,demand_frozen,1,4.0530875,Frozen
BLG0F0000K02DF,demand_frozen,2,4.0530875,Frozen
BLG0F0000K02DF,demand_frozen,3,4.0530875,Frozen
BLG0F0000K02DF,demand_frozen,4,4.0530875,Frozen
BLGS07595P24DF,demand_frozen,0,0,Frozen
BLGS07595P24DF,demand_frozen,1,1.466,Frozen
BLGS07595P24DF,demand_frozen,2,1.466,Frozen
BLGS07595P24DF,demand_frozen,3,1.466,Frozen
BLGS07595P24DF,demand_frozen,4,1.466,Frozen
BLGSF0000K02DF,demand_frozen,0,0,Frozen
BLGSF0000K02DF,demand_frozen,1,16.8052166666667,Frozen
BLGSF0000K02DF,demand_frozen,2,16.8052166666667,Frozen
BLGSF0000K02DF,demand_frozen,3,16.8052166666667,Frozen
BLGSF0000K02DF,demand_frozen,4,16.8052166666667,Frozen
BTH005565K06DF,demand_frozen,0,0,Frozen
BTH005565K06DF,demand_frozen,1,17.0,Frozen
BTH005565K06DF,demand_frozen,2,17.0,Frozen
BTH005565K06DF,demand_frozen,3,17.0,Frozen
BTH005565K06DF,demand_frozen,4,17.0,Frozen
BTH009100K06DF,demand_frozen,0,0,Frozen
BTH009100K06DF,demand_frozen,1,302.240041666667,Frozen
BTH009100K06DF,demand_frozen,2,302.240041666667,Frozen
BTH009100K06DF,demand_frozen,3,302.240041666667,Frozen
BTH009100K06DF,demand_frozen,4,302.240041666667,Frozen
BTH0CU020K02DF,demand_frozen,0,0,Frozen
BTH0CU020K02DF,demand_frozen,1,36.35,Frozen
BTH0CU020K02DF,demand_frozen,2,36.35,Frozen
BTH0CU020K02DF,demand_frozen,3,36.35,Frozen
BTH0CU020K02DF,demand_frozen,4,36.35,Frozen
BTH0F0000K02DF,demand_frozen,0,0,Frozen
BTH0F0000K02DF,demand_frozen,1,0.0166666666666667,Frozen
BTH0F0000K02DF,demand_frozen,2,0.0166666666666667,Frozen
BTH0F0000K02DF,demand_frozen,3,0.0166666666666667,Frozen
BTH0F0000K02DF,demand_frozen,4,0.0166666666666667,Frozen
BTHS07595P24DF,demand_frozen,0,0,Frozen
BTHS07595P24DF,demand_frozen,1,431.283166666667,Frozen
BTHS07595P24DF,demand_frozen,2,431.283166666667,Frozen
BTHS07595P24DF,demand_frozen,3,431.283166666667,Frozen
BTHS07595P24DF,demand_frozen,4,431.283166666667,Frozen
BTHSF0000K02DF,demand_frozen,0,0,Frozen
BTHSF0000K02DF,demand_frozen,1,52.5472083333333,Frozen
BTHSF0000K02DF,demand_frozen,2,52.5472083333333,Frozen
BTHSF0000K02DF,demand_frozen,3,52.5472083333333,Frozen
BTHSF0000K02DF,demand_frozen,4,52.5472083333333,Frozen
BTHSMF000K04DF,demand_frozen,0,0,Frozen
BTHSMF000K04DF,demand_frozen,1,135.599333333333,Frozen
BTHSMF000K04DF,demand_frozen,2,135.599333333333,Frozen
BTHSMF000K04DF,demand_frozen,3,135.599333333333,Frozen
BTHSMF000K04DF,demand_frozen,4,135.599333333333,Frozen
BTHSMF02CK02DF,demand_frozen,0,0,Frozen
BTHSMF02CK02DF,demand_frozen,1,687.983895833333,Frozen
BTHSMF02CK02DF,demand_frozen,2,687.983895833333,Frozen
BTHSMF02CK02DF,demand_frozen,3,687.983895833333,Frozen
BTHSMF02CK02DF,demand_frozen,4,687.983895833333,Frozen
C3JW00BRUK02DF,demand_frozen,0,0,Frozen
C3JW00BRUK02DF,demand_frozen,1,240.7,Frozen
C3JW00BRUK02DF,demand_frozen,2,240.7,Frozen
C3JW00BRUK02DF,demand_frozen,3,240.7,Frozen
C3JW00BRUK02DF,demand_frozen,4,240.7,Frozen
C3JW07100K02DF,demand_frozen,0,0,Frozen
C3JW07100K02DF,demand_frozen,1,321.013525,Frozen
C3JW07100K02DF,demand_frozen,2,321.013525,Frozen
C3JW07100K02DF,demand_frozen,3,321.013525,Frozen
C3JW07100K02DF,demand_frozen,4,321.013525,Frozen
C3JW09120K04DF,demand_frozen,0,0,Frozen
C3JW09120K04DF,demand_frozen,1,3.450375,Frozen
C3JW09120K04DF,demand_frozen,2,3.450375,Frozen
C3JW09120K04DF,demand_frozen,3,3.450375,Frozen
C3JW09120K04DF,demand_frozen,4,3.450375,Frozen
C3JW09130K02DF,demand_frozen,0,0,Frozen
C3JW09130K02DF,demand_frozen,1,572.021366666667,Frozen
C3JW09130K02DF,demand_frozen,2,572.021366666667,Frozen
C3JW09130K02DF,demand_frozen,3,572.021366666667,Frozen
C3JW09130K02DF,demand_frozen,4,572.021366666667,Frozen
C3JW0913VP06DF,demand_frozen,0,0,Frozen
C3JW0913VP06DF,demand_frozen,1,3.41095833333333,Frozen
C3JW0913VP06DF,demand_frozen,2,3.41095833333333,Frozen
C3JW0913VP06DF,demand_frozen,3,3.41095833333333,Frozen
C3JW0913VP06DF,demand_frozen,4,3.41095833333333,Frozen
C3JWL0000K02DF,demand_frozen,0,0,Frozen
C3JWL0000K02DF,demand_frozen,1,185.0,Frozen
C3JWL0000K02DF,demand_frozen,2,185.0,Frozen
C3JWL0000K02DF,demand_frozen,3,185.0,Frozen
C3JWL0000K02DF,demand_frozen,4,185.0,Frozen
C9PC00000P18DF,demand_frozen,0,0,Frozen
C9PC00000P18DF,demand_frozen,1,0.01835,Frozen
C9PC00000P18DF,demand_frozen,2,0.01835,Frozen
C9PC00000P18DF,demand_frozen,3,0.01835,Frozen
C9PC00000P18DF,demand_frozen,4,0.01835,Frozen
C9PCGCH00P18DF,demand_frozen,0,0,Frozen
C9PCGCH00P18DF,demand_frozen,1,1753.331,Frozen
C9PCGCH00P18DF,demand_frozen,2,1753.331,Frozen
C9PCGCH00P18DF,demand_frozen,3,1753.331,Frozen
C9PCGCH00P18DF,demand_frozen,4,1753.331,Frozen
C9PCWBM20P18DF,demand_frozen,0,0,Frozen
C9PCWBM20P18DF,demand_frozen,1,66.0745833333333,Frozen
C9PCWBM20P18DF,demand_frozen,2,66.0745833333333,Frozen
C9PCWBM20P18DF,demand_frozen,3,66.0745833333333,Frozen
C9PCWBM20P18DF,demand_frozen,4,66.0745833333333,Frozen
CBRSH2332P10DF,demand_frozen,0,0,Frozen
CBRSH2332P10DF,demand_frozen,1,338.19075,Frozen
CBRSH2332P10DF,demand_frozen,2,338.19075,Frozen
CBRSH2332P10DF,demand_frozen,3,338.19075,Frozen
CBRSH2332P10DF,demand_frozen,4,338.19075,Frozen
CCHICU000K06DF,demand_frozen,0,0,Frozen
CCHICU000K06DF,demand_frozen,1,370.690529166667,Frozen
CCHICU000K06DF,demand_frozen,2,370.690529166667,Frozen
CCHICU000K06DF,demand_frozen,3,370.690529166667,Frozen
CCHICU000K06DF,demand_frozen,4,370.690529166667,Frozen
CDS008110K02DF,demand_frozen,0,0,Frozen
CDS008110K02DF,demand_frozen,1,146.886541666667,Frozen
CDS008110K02DF,demand_frozen,2,146.886541666667,Frozen
CDS008110K02DF,demand_frozen,3,146.886541666667,Frozen
CDS008110K02DF,demand_frozen,4,146.886541666667,Frozen
CDS010140K02DF,demand_frozen,0,0,Frozen
CDS010140K02DF,demand_frozen,1,107.420795833333,Frozen
CDS010140K02DF,demand_frozen,2,107.420795833333,Frozen
CDS010140K02DF,demand_frozen,3,107.420795833333,Frozen
CDS010140K02DF,demand_frozen,4,107.420795833333,Frozen
CDS010140P20DF,demand_frozen,0,0,Frozen
CDS010140P20DF,demand_frozen,1,4.50225,Frozen
CDS010140P20DF,demand_frozen,2,4.50225,Frozen
CDS010140P20DF,demand_frozen,3,4.50225,Frozen
CDS010140P20DF,demand_frozen,4,4.50225,Frozen
CDS01014VP06DF,demand_frozen,0,0,Frozen
CDS01014VP06DF,demand_frozen,1,6.11279166666667,Frozen
CDS01014VP06DF,demand_frozen,2,6.11279166666667,Frozen
CDS01014VP06DF,demand_frozen,3,6.11279166666667,Frozen
CDS01014VP06DF,demand_frozen,4,6.11279166666667,Frozen
CDS0CU000K02DF,demand_frozen,0,0,Frozen
CDS0CU000K02DF,demand_frozen,1,35.3577916666667,Frozen
CDS0CU000K02DF,demand_frozen,2,35.3577916666667,Frozen
CDS0CU000K02DF,demand_frozen,3,35.3577916666667,Frozen
CDS0CU000K02DF,demand_frozen,4,35.3577916666667,Frozen
CDS0J0000K02DF,demand_frozen,0,0,Frozen
CDS0J0000K02DF,demand_frozen,1,5.7,Frozen
CDS0J0000K02DF,demand_frozen,2,5.7,Frozen
