Products,ProdType,keyfigure,Days,Value,Priority
CLG022270K06DF,Frozen,frozen_production,2,149.0,2.0
CLG022270K06DF,Frozen,frozen_production,3,7.0,2.0
CLG022270K06DF,Frozen,frozen_production,4,78.0,2.0
CDS0S0000K02DF,Frozen,frozen_production,0,0.0,2.0
CDS0S0000K02DF,Frozen,frozen_production,1,82.0,2.0
CDS0S0000K02DF,Frozen,frozen_production,2,0.0,2.0
CDS0S0000K02DF,Frozen,frozen_production,3,292.0,2.0
CDS0S0000K02DF,Frozen,frozen_production,4,0.0,2.0
CLG022270P10DF,Frozen,frozen_production,0,0.0,2.0
CLG022270P10DF,Frozen,frozen_production,1,71.0,2.0
CLG022270P10DF,Frozen,frozen_production,2,141.0,2.0
CLG022270P10DF,Frozen,frozen_production,3,0.0,2.0
CLG022270P10DF,Frozen,frozen_production,4,70.0,2.0
BLGS07595P24DF,Frozen,frozen_production,0,0.0,2.0
BLGS07595P24DF,Frozen,frozen_production,1,0.0,2.0
BLGS07595P24DF,Frozen,frozen_production,2,0.0,2.0
BLGS07595P24DF,Frozen,frozen_production,3,0.0,2.0
BLGS07595P24DF,Frozen,frozen_production,4,0.0,2.0
CRB01924VP04DF,Frozen,frozen_production,0,0.0,2.0
CRB01924VP04DF,Frozen,frozen_production,1,913.0,2.0
CRB01924VP04DF,Frozen,frozen_production,2,253.0,2.0
CRB01924VP04DF,Frozen,frozen_production,3,253.0,2.0
CRB01924VP04DF,Frozen,frozen_production,4,1692.0,2.0
CLG026340K06DF,Frozen,frozen_production,0,0.0,2.0
CLG026340K06DF,Frozen,frozen_production,1,68.0,2.0
CLG026340K06DF,Frozen,frozen_production,2,0.0,2.0
CLG026340K06DF,Frozen,frozen_production,3,0.0,2.0
CLG026340K06DF,Frozen,frozen_production,4,22.0,2.0
BBRS07595P24DF,Frozen,frozen_production,0,0.0,3.0
BBRS07595P24DF,Frozen,frozen_production,1,5374.0,3.0
BBRS07595P24DF,Frozen,frozen_production,2,5616.0,3.0
BBRS07595P24DF,Frozen,frozen_production,3,0.0,3.0
BBRS07595P24DF,Frozen,frozen_production,4,2456.0,3.0
MPORWM1PKP02DF,Frozen,frozen_production,0,0.0,2.0
MPORWM1PKP02DF,Frozen,frozen_production,1,160.0,2.0
MPORWM1PKP02DF,Frozen,frozen_production,2,160.0,2.0
MPORWM1PKP02DF,Frozen,frozen_production,3,160.0,2.0
MPORWM1PKP02DF,Frozen,frozen_production,4,407.0,2.0
BBRSMF000K04DF,Frozen,frozen_production,0,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_production,1,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_production,2,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_production,3,0.0,2.0
BBRSMF000K04DF,Frozen,frozen_production,4,0.0,2.0
BBR0F0000K02DF,Frozen,frozen_production,0,0.0,2.0
BBR0F0000K02DF,Frozen,frozen_production,1,5574.0,2.0
BBR0F0000K02DF,Frozen,frozen_production,2,5423.0,2.0
BBR0F0000K02DF,Frozen,frozen_production,3,4688.0,2.0
BBR0F0000K02DF,Frozen,frozen_production,4,4688.0,2.0
C3JWL0000K02DF,Frozen,frozen_production,0,0.0,3.0
C3JWL0000K02DF,Frozen,frozen_production,1,2788.0,3.0
C3JWL0000K02DF,Frozen,frozen_production,2,3357.0,3.0
C3JWL0000K02DF,Frozen,frozen_production,3,13350.0,3.0
C3JWL0000K02DF,Frozen,frozen_production,4,3752.0,3.0
WBL1SPHFGP01DF,Frozen,frozen_production,0,0.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_production,1,1450.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_production,2,1467.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_production,3,1440.0,2.0
WBL1SPHFGP01DF,Frozen,frozen_production,4,1439.0,2.0
CDS0CU000K02DF,Frozen,frozen_production,0,0.0,2.0
CDS0CU000K02DF,Frozen,frozen_production,1,3174.0,2.0
CDS0CU000K02DF,Frozen,frozen_production,2,0.0,2.0
CDS0CU000K02DF,Frozen,frozen_production,3,0.0,2.0
CDS0CU000K02DF,Frozen,frozen_production,4,0.0,2.0
PDMTMF000150DF,Frozen,frozen_production,0,0.0,2.0
PDMTMF000150DF,Frozen,frozen_production,1,2599.0,2.0
PDMTMF000150DF,Frozen,frozen_production,2,1697.0,2.0
PDMTMF000150DF,Frozen,frozen_production,3,16252.0,2.0
PDMTMF000150DF,Frozen,frozen_production,4,1735.0,2.0
C9PCWBM20P18DF,Frozen,frozen_production,0,0.0,2.0
C9PCWBM20P18DF,Frozen,frozen_production,1,2926.0,2.0
C9PCWBM20P18DF,Frozen,frozen_production,2,2326.0,2.0
C9PCWBM20P18DF,Frozen,frozen_production,3,0.0,2.0
C9PCWBM20P18DF,Frozen,frozen_production,4,165.0,2.0
MPORC9MDSP18DF,Frozen,frozen_production,0,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_production,1,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_production,2,0.0,2.0
MPORC9MDSP18DF,Frozen,frozen_production,3,1.0,2.0
MPORC9MDSP18DF,Frozen,frozen_production,4,0.0,2.0
BLG0F0000K02DF,Frozen,frozen_production,0,0.0,2.0
BLG0F0000K02DF,Frozen,frozen_production,1,11.0,2.0
BLG0F0000K02DF,Frozen,frozen_production,2,0.0,2.0
BLG0F0000K02DF,Frozen,frozen_production,3,0.0,2.0
BLG0F0000K02DF,Frozen,frozen_production,4,4.0,2.0
MPORWNDORP01DF,Frozen,frozen_production,0,0.0,3.0
MPORWNDORP01DF,Frozen,frozen_production,1,349.0,3.0
MPORWNDORP01DF,Frozen,frozen_production,2,349.0,3.0
MPORWNDORP01DF,Frozen,frozen_production,3,349.0,3.0
MPORWNDORP01DF,Frozen,frozen_production,4,1990.0,3.0
PDMTF0000K02DF,Frozen,frozen_production,0,0.0,2.0
PDMTF0000K02DF,Frozen,frozen_production,1,4339.0,2.0
PDMTF0000K02DF,Frozen,frozen_production,2,1424.0,2.0
PDMTF0000K02DF,Frozen,frozen_production,3,7826.0,2.0
PDMTF0000K02DF,Frozen,frozen_production,4,1635.0,2.0
C3JW0913VP06DF,Frozen,frozen_production,0,0.0,2.0
C3JW0913VP06DF,Frozen,frozen_production,1,988.0,2.0
C3JW0913VP06DF,Frozen,frozen_production,2,1455.0,2.0
C3JW0913VP06DF,Frozen,frozen_production,3,363.0,2.0
C3JW0913VP06DF,Frozen,frozen_production,4,935.0,2.0
WNC03P000P03DF,Frozen,frozen_production,0,0.0,2.0
WNC03P000P03DF,Frozen,frozen_production,1,1732.0,2.0
WNC03P000P03DF,Frozen,frozen_production,2,1992.0,2.0
WNC03P000P03DF,Frozen,frozen_production,3,1182.0,2.0
WNC03P000P03DF,Frozen,frozen_production,4,0.0,2.0
MPORWBPM1P01DF,Frozen,frozen_production,0,0.0,2.0
MPORWBPM1P01DF,Frozen,frozen_production,1,298.0,2.0
MPORWBPM1P01DF,Frozen,frozen_production,2,297.0,2.0
MPORWBPM1P01DF,Frozen,frozen_production,3,298.0,2.0
MPORWBPM1P01DF,Frozen,frozen_production,4,544.0,2.0
CRB015190K06DF,Frozen,frozen_production,0,0.0,2.0
CRB015190K06DF,Frozen,frozen_production,1,3299.0,2.0
CRB015190K06DF,Frozen,frozen_production,2,3944.0,2.0
CRB015190K06DF,Frozen,frozen_production,3,4191.0,2.0
CRB015190K06DF,Frozen,frozen_production,4,4202.0,2.0
WBM1SP000P01DF,Frozen,frozen_production,0,0.0,2.0
WBM1SP000P01DF,Frozen,frozen_production,1,262.0,2.0
WBM1SP000P01DF,Frozen,frozen_production,2,522.0,2.0
WBM1SP000P01DF,Frozen,frozen_production,3,0.0,2.0
WBM1SP000P01DF,Frozen,frozen_production,4,262.0,2.0
CRB019240K02DF,Frozen,frozen_production,0,0.0,2.0
CRB019240K02DF,Frozen,frozen_production,1,660.0,2.0
CRB019240K02DF,Frozen,frozen_production,2,0.0,2.0
CRB019240K02DF,Frozen,frozen_production,3,0.0,2.0
CRB019240K02DF,Frozen,frozen_production,4,1438.0,2.0
MPORWBPM1P02DF,Frozen,frozen_production,0,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_production,1,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_production,2,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_production,3,0.0,2.0
MPORWBPM1P02DF,Frozen,frozen_production,4,247.0,2.0
BBRSF0000K02DF,Frozen,frozen_production,0,0.0,2.0
BBRSF0000K02DF,Frozen,frozen_production,1,4894.0,2.0
BBRSF0000K02DF,Frozen,frozen_production,2,4894.0,2.0
BBRSF0000K02DF,Frozen,frozen_production,3,4894.0,2.0
BBRSF0000K02DF,Frozen,frozen_production,4,4894.0,2.0
MPORWM1HSP02DF,Frozen,frozen_production,0,0.0,2.0
MPORWM1HSP02DF,Frozen,frozen_production,1,54.0,2.0
MPORWM1HSP02DF,Frozen,frozen_production,2,53.0,2.0
MPORWM1HSP02DF,Frozen,frozen_production,3,54.0,2.0
MPORWM1HSP02DF,Frozen,frozen_production,4,302.0,2.0
WBL1BP000P10DF,Frozen,frozen_production,0,0.0,2.0
WBL1BP000P10DF,Frozen,frozen_production,1,10.0,2.0
WBL1BP000P10DF,Frozen,frozen_production,2,28.0,2.0
WBL1BP000P10DF,Frozen,frozen_production,3,0.0,2.0
WBL1BP000P10DF,Frozen,frozen_production,4,0.0,2.0
MPORWNDORP04DF,Frozen,frozen_production,0,0.0,2.0
MPORWNDORP04DF,Frozen,frozen_production,1,1.0,2.0
MPORWNDORP04DF,Frozen,frozen_production,2,15390.0,2.0
MPORWNDORP04DF,Frozen,frozen_production,3,1.0,2.0
MPORWNDORP04DF,Frozen,frozen_production,4,0.0,2.0
BLG018230K02DF,Frozen,frozen_production,0,0.0,3.0
BLG018230K02DF,Frozen,frozen_production,1,153.0,3.0
BLG018230K02DF,Frozen,frozen_production,2,156.0,3.0
BLG018230K02DF,Frozen,frozen_production,3,148.0,3.0
BLG018230K02DF,Frozen,frozen_production,4,167.0,3.0
CRB019240K06DF,Frozen,frozen_production,0,0.0,2.0
CRB019240K06DF,Frozen,frozen_production,1,3289.0,2.0
CRB019240K06DF,Frozen,frozen_production,2,3934.0,2.0
CRB019240K06DF,Frozen,frozen_production,3,4181.0,2.0
CRB019240K06DF,Frozen,frozen_production,4,4192.0,2.0
BFL0F0000K02DF,Frozen,frozen_production,0,0.0,2.0
BFL0F0000K02DF,Frozen,frozen_production,1,232.0,2.0
BFL0F0000K02DF,Frozen,frozen_production,2,232.0,2.0
BFL0F0000K02DF,Frozen,frozen_production,3,979.0,2.0
BFL0F0000K02DF,Frozen,frozen_production,4,119.0,2.0
CCHICU000K06DF,Frozen,frozen_production,0,0.0,2.0
CCHICU000K06DF,Frozen,frozen_production,1,22278.0,2.0
CCHICU000K06DF,Frozen,frozen_production,2,161.0,2.0
CCHICU000K06DF,Frozen,frozen_production,3,170.0,2.0
CCHICU000K06DF,Frozen,frozen_production,4,171.0,2.0
BLGSF0000K02DF,Frozen,frozen_production,0,0.0,2.0
BLGSF0000K02DF,Frozen,frozen_production,1,46.0,2.0
BLGSF0000K02DF,Frozen,frozen_production,2,0.0,2.0
BLGSF0000K02DF,Frozen,frozen_production,3,0.0,2.0
BLGSF0000K02DF,Frozen,frozen_production,4,16.0,2.0
BTH005565K06DF,Frozen,frozen_production,0,0.0,3.0
BTH005565K06DF,Frozen,frozen_production,1,248.0,3.0
BTH005565K06DF,Frozen,frozen_production,2,0.0,3.0
BTH005565K06DF,Frozen,frozen_production,3,0.0,3.0
BTH005565K06DF,Frozen,frozen_production,4,0.0,3.0
BTHSMF02CK02DF,Frozen,frozen_production,0,0.0,3.0
BTHSMF02CK02DF,Frozen,frozen_production,1,0.0,3.0
BTHSMF02CK02DF,Frozen,frozen_production,2,0.0,3.0
BTHSMF02CK02DF,Frozen,frozen_production,3,5385.0,3.0
BTHSMF02CK02DF,Frozen,frozen_production,4,0.0,3.0
CKE01218VP04DF,Frozen,frozen_production,0,0.0,2.0
CKE01218VP04DF,Frozen,frozen_production,1,1798.0,2.0
CKE01218VP04DF,Frozen,frozen_production,2,1788.0,2.0
CKE01218VP04DF,Frozen,frozen_production,3,1779.0,2.0
CKE01218VP04DF,Frozen,frozen_production,4,1829.0,2.0
WBM2SP000P01DF,Frozen,frozen_production,0,0.0,2.0
WBM2SP000P01DF,Frozen,frozen_production,1,2044.0,2.0
WBM2SP000P01DF,Frozen,frozen_production,2,1909.0,2.0
WBM2SP000P01DF,Frozen,frozen_production,3,1909.0,2.0
WBM2SP000P01DF,Frozen,frozen_production,4,1909.0,2.0
MPORWKRBPP02DF,Frozen,frozen_production,0,0.0,2.0
MPORWKRBPP02DF,Frozen,frozen_production,1,321.0,2.0
MPORWKRBPP02DF,Frozen,frozen_production,2,323.0,2.0
MPORWKRBPP02DF,Frozen,frozen_production,3,323.0,2.0
MPORWKRBPP02DF,Frozen,frozen_production,4,1844.0,2.0
MPORWM1HSRETDF,Frozen,frozen_production,0,0.0,2.0
MPORWM1HSRETDF,Frozen,frozen_production,1,277.0,2.0
MPORWM1HSRETDF,Frozen,frozen_production,2,280.0,2.0
MPORWM1HSRETDF,Frozen,frozen_production,3,279.0,2.0
MPORWM1HSRETDF,Frozen,frozen_production,4,516.0,2.0
C3JW09120K04DF,Frozen,frozen_production,0,0.0,2.0
C3JW09120K04DF,Frozen,frozen_production,1,988.0,2.0
C3JW09120K04DF,Frozen,frozen_production,2,1455.0,2.0
C3JW09120K04DF,Frozen,frozen_production,3,363.0,2.0
C3JW09120K04DF,Frozen,frozen_production,4,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_production,0,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_production,1,1036.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_production,2,1034.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_production,3,0.0,2.0
BTHSMF0FFK04DF,Frozen,frozen_production,4,1.0,2.0
BBRS1823FK02DF,Frozen,frozen_production,0,0.0,2.0
BBRS1823FK02DF,Frozen,frozen_production,1,0.0,2.0
BBRS1823FK02DF,Frozen,frozen_production,2,0.0,2.0
BBRS1823FK02DF,Frozen,frozen_production,3,0.0,2.0
BBRS1823FK02DF,Frozen,frozen_production,4,200.0,2.0
WBM1BP000P10DF,Frozen,frozen_production,0,0.0,2.0
WBM1BP000P10DF,Frozen,frozen_production,1,2271.0,2.0
WBM1BP000P10DF,Frozen,frozen_production,2,2531.0,2.0
WBM1BP000P10DF,Frozen,frozen_production,3,2009.0,2.0
WBM1BP000P10DF,Frozen,frozen_production,4,2271.0,2.0
MPORWKR00P02DF,Frozen,frozen_production,0,0.0,2.0
MPORWKR00P02DF,Frozen,frozen_production,1,620.0,2.0
MPORWKR00P02DF,Frozen,frozen_production,2,933.0,2.0
MPORWKR00P02DF,Frozen,frozen_production,3,323.0,2.0
MPORWKR00P02DF,Frozen,frozen_production,4,1844.0,2.0
MPORWM1BPP02DF,Frozen,frozen_production,0,0.0,2.0
MPORWM1BPP02DF,Frozen,frozen_production,1,246.0,2.0
MPORWM1BPP02DF,Frozen,frozen_production,2,246.0,2.0
MPORWM1BPP02DF,Frozen,frozen_production,3,247.0,2.0
MPORWM1BPP02DF,Frozen,frozen_production,4,493.0,2.0
C3JW09130K02DF,Frozen,frozen_production,0,0.0,2.0
C3JW09130K02DF,Frozen,frozen_production,1,624.0,2.0
C3JW09130K02DF,Frozen,frozen_production,2,1092.0,2.0
C3JW09130K02DF,Frozen,frozen_production,3,0.0,2.0
C3JW09130K02DF,Frozen,frozen_production,4,571.0,2.0
BFL003540K02DF,Frozen,frozen_production,0,0.0,2.0
BFL003540K02DF,Frozen,frozen_production,1,509.0,2.0
BFL003540K02DF,Frozen,frozen_production,2,340.0,2.0
BFL003540K02DF,Frozen,frozen_production,3,2097.0,2.0
BFL003540K02DF,Frozen,frozen_production,4,939.0,2.0
C3JW00BRUK02DF,Frozen,frozen_production,0,0.0,3.0
C3JW00BRUK02DF,Frozen,frozen_production,1,2788.0,3.0
C3JW00BRUK02DF,Frozen,frozen_production,2,3357.0,3.0
C3JW00BRUK02DF,Frozen,frozen_production,3,13350.0,3.0
C3JW00BRUK02DF,Frozen,frozen_production,4,3752.0,3.0
CDS010140P20DF,Frozen,frozen_production,0,0.0,2.0
CDS010140P20DF,Frozen,frozen_production,1,1346.0,2.0
CDS010140P20DF,Frozen,frozen_production,2,1630.0,2.0
CDS010140P20DF,Frozen,frozen_production,3,1351.0,2.0
CDS010140P20DF,Frozen,frozen_production,4,1998.0,2.0
MPORWNDORP02DF,Frozen,frozen_production,0,0.0,2.0
MPORWNDORP02DF,Frozen,frozen_production,1,1.0,2.0
MPORWNDORP02DF,Frozen,frozen_production,2,0.0,2.0
MPORWNDORP02DF,Frozen,frozen_production,3,0.0,2.0
MPORWNDORP02DF,Frozen,frozen_production,4,1641.0,2.0
CTH016210K02DF,Frozen,frozen_production,0,0.0,2.0
CTH016210K02DF,Frozen,frozen_production,1,444.0,2.0
CTH016210K02DF,Frozen,frozen_production,2,887.0,2.0
CTH016210K02DF,Frozen,frozen_production,3,0.0,2.0
CTH016210K02DF,Frozen,frozen_production,4,443.0,2.0
CDS010140K02DF,Frozen,frozen_production,0,0.0,2.0
CDS010140K02DF,Frozen,frozen_production,1,734.0,2.0
CDS010140K02DF,Frozen,frozen_production,2,1019.0,2.0
CDS010140K02DF,Frozen,frozen_production,3,740.0,2.0
CDS010140K02DF,Frozen,frozen_production,4,1387.0,2.0
WBM1SP0JDP01DF,Frozen,frozen_production,0,0.0,2.0
WBM1SP0JDP01DF,Frozen,frozen_production,1,306.0,2.0
WBM1SP0JDP01DF,Frozen,frozen_production,2,308.0,2.0
WBM1SP0JDP01DF,Frozen,frozen_production,3,595.0,2.0
WBM1SP0JDP01DF,Frozen,frozen_production,4,2277.0,2.0
BTHSF0000K02DF,Frozen,frozen_production,0,0.0,2.0
BTHSF0000K02DF,Frozen,frozen_production,1,1035.0,2.0
BTHSF0000K02DF,Frozen,frozen_production,2,1032.0,2.0
BTHSF0000K02DF,Frozen,frozen_production,3,298.0,2.0
BTHSF0000K02DF,Frozen,frozen_production,4,300.0,2.0
WBM2BP000P10DF,Frozen,frozen_production,0,0.0,2.0
WBM2BP000P10DF,Frozen,frozen_production,1,136.0,2.0
WBM2BP000P10DF,Frozen,frozen_production,2,0.0,2.0
WBM2BP000P10DF,Frozen,frozen_production,3,1.0,2.0
WBM2BP000P10DF,Frozen,frozen_production,4,0.0,2.0
BTH0CU020K02DF,Frozen,frozen_production,0,0.0,2.0
BTH0CU020K02DF,Frozen,frozen_production,1,267.0,2.0
BTH0CU020K02DF,Frozen,frozen_production,2,150.0,2.0
BTH0CU020K02DF,Frozen,frozen_production,3,298.0,2.0
BTH0CU020K02DF,Frozen,frozen_production,4,286.0,2.0
CDS01014VP06DF,Frozen,frozen_production,0,0.0,2.0
CDS01014VP06DF,Frozen,frozen_production,1,1368.0,2.0
CDS01014VP06DF,Frozen,frozen_production,2,1653.0,2.0
CDS01014VP06DF,Frozen,frozen_production,3,1374.0,2.0
CDS01014VP06DF,Frozen,frozen_production,4,2021.0,2.0
CCHICU000K02DF,Frozen,frozen_production,0,0.0,2.0
CCHICU000K02DF,Frozen,frozen_production,1,22390.0,2.0
CCHICU000K02DF,Frozen,frozen_production,2,273.0,2.0
CCHICU000K02DF,Frozen,frozen_production,3,283.0,2.0
CCHICU000K02DF,Frozen,frozen_production,4,283.0,2.0
MPORC9MD0P18DF,Frozen,frozen_production,0,0.0,2.0
MPORC9MD0P18DF,Frozen,frozen_production,1,11326.0,2.0
MPORC9MD0P18DF,Frozen,frozen_production,2,11326.0,2.0
MPORC9MD0P18DF,Frozen,frozen_production,3,11327.0,2.0
MPORC9MD0P18DF,Frozen,frozen_production,4,11326.0,2.0
CRB015190K02DF,Frozen,frozen_production,0,0.0,2.0
CRB015190K02DF,Frozen,frozen_production,1,3178.0,2.0
CRB015190K02DF,Frozen,frozen_production,2,3823.0,2.0
CRB015190K02DF,Frozen,frozen_production,3,4070.0,2.0
CRB015190K02DF,Frozen,frozen_production,4,4081.0,2.0
CTH013160K02DF,Frozen,frozen_production,0,0.0,2.0
CTH013160K02DF,Frozen,frozen_production,1,177.0,2.0
CTH013160K02DF,Frozen,frozen_production,2,434.0,2.0
CTH013160K02DF,Frozen,frozen_production,3,0.0,2.0
CTH013160K02DF,Frozen,frozen_production,4,97.0,2.0
C3JW07100K02DF,Frozen,frozen_production,0,0.0,2.0
C3JW07100K02DF,Frozen,frozen_production,1,2121.0,2.0
C3JW07100K02DF,Frozen,frozen_production,2,2306.0,2.0
C3JW07100K02DF,Frozen,frozen_production,3,13174.0,2.0
C3JW07100K02DF,Frozen,frozen_production,4,2641.0,2.0
MPORWHYM1P01DF,Frozen,frozen_production,0,0.0,2.0
MPORWHYM1P01DF,Frozen,frozen_production,1,293.0,2.0
MPORWHYM1P01DF,Frozen,frozen_production,2,295.0,2.0
MPORWHYM1P01DF,Frozen,frozen_production,3,296.0,2.0
MPORWHYM1P01DF,Frozen,frozen_production,4,540.0,2.0
MPORWHYM1P02DF,Frozen,frozen_production,0,0.0,2.0
MPORWHYM1P02DF,Frozen,frozen_production,1,168.0,2.0
MPORWHYM1P02DF,Frozen,frozen_production,2,170.0,2.0
MPORWHYM1P02DF,Frozen,frozen_production,3,170.0,2.0
MPORWHYM1P02DF,Frozen,frozen_production,4,414.0,2.0
BBRSF3540K02DF,Frozen,frozen_production,0,0.0,2.0
BBRSF3540K02DF,Frozen,frozen_production,1,5008.0,2.0
BBRSF3540K02DF,Frozen,frozen_production,2,5008.0,2.0
BBRSF3540K02DF,Frozen,frozen_production,3,5008.0,2.0
BBRSF3540K02DF,Frozen,frozen_production,4,5008.0,2.0
MPORWKR00P10DF,Frozen,frozen_production,0,0.0,2.0
MPORWKR00P10DF,Frozen,frozen_production,1,0.0,2.0
MPORWKR00P10DF,Frozen,frozen_production,2,14747.0,2.0
MPORWKR00P10DF,Frozen,frozen_production,3,0.0,2.0
MPORWKR00P10DF,Frozen,frozen_production,4,485.0,2.0
MPORWM1HYP02DF,Frozen,frozen_production,0,0.0,2.0
MPORWM1HYP02DF,Frozen,frozen_production,1,225.0,2.0
MPORWM1HYP02DF,Frozen,frozen_production,2,226.0,2.0
MPORWM1HYP02DF,Frozen,frozen_production,3,227.0,2.0
MPORWM1HYP02DF,Frozen,frozen_production,4,471.0,2.0
MPORWM4BPRETDF,Frozen,frozen_production,0,0.0,2.0
MPORWM4BPRETDF,Frozen,frozen_production,1,275.0,2.0
MPORWM4BPRETDF,Frozen,frozen_production,2,277.0,2.0
MPORWM4BPRETDF,Frozen,frozen_production,3,276.0,2.0
MPORWM4BPRETDF,Frozen,frozen_production,4,514.0,2.0
CTH015180P12DF,Frozen,frozen_production,0,0.0,2.0
CTH015180P12DF,Frozen,frozen_production,1,1613.0,2.0
CTH015180P12DF,Frozen,frozen_production,2,2057.0,2.0
CTH015180P12DF,Frozen,frozen_production,3,1170.0,2.0
CTH015180P12DF,Frozen,frozen_production,4,2134.0,2.0
BBRS1821FK02DF,Frozen,frozen_production,0,0.0,2.0
BBRS1821FK02DF,Frozen,frozen_production,1,0.0,2.0
BBRS1821FK02DF,Frozen,frozen_production,2,0.0,2.0
BBRS1821FK02DF,Frozen,frozen_production,3,0.0,2.0
BBRS1821FK02DF,Frozen,frozen_production,4,200.0,2.0
C9PCGCH00P18DF,Frozen,frozen_production,0,0.0,3.0
C9PCGCH00P18DF,Frozen,frozen_production,1,2928.0,3.0
C9PCGCH00P18DF,Frozen,frozen_production,2,2328.0,3.0
C9PCGCH00P18DF,Frozen,frozen_production,3,2.0,3.0
C9PCGCH00P18DF,Frozen,frozen_production,4,7364.0,3.0
MPORWMHM1P02DF,Frozen,frozen_production,0,0.0,2.0
MPORWMHM1P02DF,Frozen,frozen_production,1,110.0,2.0
MPORWMHM1P02DF,Frozen,frozen_production,2,109.0,2.0
MPORWMHM1P02DF,Frozen,frozen_production,3,110.0,2.0
MPORWMHM1P02DF,Frozen,frozen_production,4,356.0,2.0
C4PC00000P08DF,Frozen,frozen_production,0,0.0,2.0
C4PC00000P08DF,Frozen,frozen_production,1,0.0,2.0
C4PC00000P08DF,Frozen,frozen_production,2,0.0,2.0
C4PC00000P08DF,Frozen,frozen_production,3,0.0,2.0
C4PC00000P08DF,Frozen,frozen_production,4,4.0,2.0
C9PC00000P18DF,Frozen,frozen_production,0,0.0,2.0
C9PC00000P18DF,Frozen,frozen_production,1,13732.0,2.0
C9PC00000P18DF,Frozen,frozen_production,2,13741.0,2.0
C9PC00000P18DF,Frozen,frozen_production,3,13728.0,2.0
C9PC00000P18DF,Frozen,frozen_production,4,13770.0,2.0
BTHSMF000K04DF,Frozen,frozen_production,0,0.0,3.0
BTHSMF000K04DF,Frozen,frozen_production,1,136.0,3.0
BTHSMF000K04DF,Frozen,frozen_production,2,134.0,3.0
BTHSMF000K04DF,Frozen,frozen_production,3,300.0,3.0
BTHSMF000K04DF,Frozen,frozen_production,4,301.0,3.0
MPORWHSM1P01DF,Frozen,frozen_production,0,0.0,2.0
MPORWHSM1P01DF,Frozen,frozen_production,1,300.0,2.0
MPORWHSM1P01DF,Frozen,frozen_production,2,300.0,2.0
MPORWHSM1P01DF,Frozen,frozen_production,3,301.0,2.0
MPORWHSM1P01DF,Frozen,frozen_production,4,549.0,2.0
CBRSH2332P10DF,Frozen,frozen_production,0,0.0,2.0
CBRSH2332P10DF,Frozen,frozen_production,1,1013.0,2.0
CBRSH2332P10DF,Frozen,frozen_production,2,1.0,2.0
CBRSH2332P10DF,Frozen,frozen_production,3,0.0,2.0
CBRSH2332P10DF,Frozen,frozen_production,4,338.0,2.0
MPORWMHM1P01DF,Frozen,frozen_production,0,0.0,2.0
MPORWMHM1P01DF,Frozen,frozen_production,1,298.0,2.0
MPORWMHM1P01DF,Frozen,frozen_production,2,297.0,2.0
MPORWMHM1P01DF,Frozen,frozen_production,3,298.0,2.0
MPORWMHM1P01DF,Frozen,frozen_production,4,544.0,2.0
MPORWM1HYRETDF,Frozen,frozen_production,0,0.0,2.0
MPORWM1HYRETDF,Frozen,frozen_production,1,286.0,2.0
MPORWM1HYRETDF,Frozen,frozen_production,2,288.0,2.0
MPORWM1HYRETDF,Frozen,frozen_production,3,288.0,2.0
MPORWM1HYRETDF,Frozen,frozen_production,4,525.0,2.0
BTH009100K06DF,Frozen,frozen_production,0,0.0,3.0
BTH009100K06DF,Frozen,frozen_production,1,300.0,3.0
BTH009100K06DF,Frozen,frozen_production,2,300.0,3.0
BTH009100K06DF,Frozen,frozen_production,3,556.0,3.0
BTH009100K06DF,Frozen,frozen_production,4,48.0,3.0
CTH016190K02DF,Frozen,frozen_production,0,0.0,2.0
CTH016190K02DF,Frozen,frozen_production,1,1613.0,2.0
CTH016190K02DF,Frozen,frozen_production,2,2057.0,2.0
CTH016190K02DF,Frozen,frozen_production,3,1170.0,2.0
CTH016190K02DF,Frozen,frozen_production,4,1613.0,2.0
BTH0F0000K02DF,Frozen,frozen_production,0,0.0,2.0
BTH0F0000K02DF,Frozen,frozen_production,1,267.0,2.0
BTH0F0000K02DF,Frozen,frozen_production,2,150.0,2.0
BTH0F0000K02DF,Frozen,frozen_production,3,298.0,2.0
BTH0F0000K02DF,Frozen,frozen_production,4,286.0,2.0
MPORWKRBPP10DF,Frozen,frozen_production,0,0.0,2.0
MPORWKRBPP10DF,Frozen,frozen_production,1,733.0,2.0
MPORWKRBPP10DF,Frozen,frozen_production,2,15006.0,2.0
MPORWKRBPP10DF,Frozen,frozen_production,3,726.0,2.0
