Products,ProdType,keyfigure,Days,Value
PMJWMF000150DC,Fresh,demand_fresh,1,151.925608333333
PMJWMF000150DC,Fresh,demand_fresh,2,151.925608333333
PMJWMF000150DC,Fresh,demand_fresh,3,151.925608333333
PMJWMF000150DC,Fresh,demand_fresh,4,151.925608333333
BBR0F0000K02DF,Frozen,demand_frozen,0,0
BBR0F0000K02DF,Frozen,demand_frozen,1,22.2534083333333
BBR0F0000K02DF,Frozen,demand_frozen,2,22.2534083333333
BBR0F0000K02DF,Frozen,demand_frozen,3,22.2534083333333
BBR0F0000K02DF,Frozen,demand_frozen,4,22.2534083333333
BBRS07595P24DF,Frozen,demand_frozen,0,0
BBRS07595P24DF,Frozen,demand_frozen,1,365.054916666667
BBRS07595P24DF,Frozen,demand_frozen,2,365.054916666667
BBRS07595P24DF,Frozen,demand_frozen,3,365.054916666667
BBRS07595P24DF,Frozen,demand_frozen,4,365.054916666667
BBRS16180K05DF,Frozen,demand_frozen,0,0
BBRS16180K05DF,Frozen,demand_frozen,1,81.294
BBRS16180K05DF,Frozen,demand_frozen,2,81.294
BBRS16180K05DF,Frozen,demand_frozen,3,81.294
BBRS16180K05DF,Frozen,demand_frozen,4,81.294
BBRS1821FK02DF,Frozen,demand_frozen,0,0
BBRS1821FK02DF,Frozen,demand_frozen,1,71.9045833333333
BBRS1821FK02DF,Frozen,demand_frozen,2,71.9045833333333
BBRS1821FK02DF,Frozen,demand_frozen,3,71.9045833333333
BBRS1821FK02DF,Frozen,demand_frozen,4,71.9045833333333
BBRS1823FK02DF,Frozen,demand_frozen,0,0
BBRS1823FK02DF,Frozen,demand_frozen,1,200.489458333333
BBRS1823FK02DF,Frozen,demand_frozen,2,200.489458333333
BBRS1823FK02DF,Frozen,demand_frozen,3,200.489458333333
BBRS1823FK02DF,Frozen,demand_frozen,4,200.489458333333
BBRS2325FK06DF,Frozen,demand_frozen,0,0
BBRS2325FK06DF,Frozen,demand_frozen,1,6.34041666666667
BBRS2325FK06DF,Frozen,demand_frozen,2,6.34041666666667
BBRS2325FK06DF,Frozen,demand_frozen,3,6.34041666666667
BBRS2325FK06DF,Frozen,demand_frozen,4,6.34041666666667
BBRSF0000K02DF,Frozen,demand_frozen,0,0
BBRSF0000K02DF,Frozen,demand_frozen,1,84.2013916666667
BBRSF0000K02DF,Frozen,demand_frozen,2,84.2013916666667
BBRSF0000K02DF,Frozen,demand_frozen,3,84.2013916666667
BBRSF0000K02DF,Frozen,demand_frozen,4,84.2013916666667
BBRSF3540K02DF,Frozen,demand_frozen,0,0
BBRSF3540K02DF,Frozen,demand_frozen,1,44.9394583333333
BBRSF3540K02DF,Frozen,demand_frozen,2,44.9394583333333
BBRSF3540K02DF,Frozen,demand_frozen,3,44.9394583333333
BBRSF3540K02DF,Frozen,demand_frozen,4,44.9394583333333
BCH019220K02DF,Frozen,demand_frozen,0,0
BCH019220K02DF,Frozen,demand_frozen,1,538.165025
BCH019220K02DF,Frozen,demand_frozen,2,538.165025
BCH019220K02DF,Frozen,demand_frozen,3,538.165025
BCH019220K02DF,Frozen,demand_frozen,4,538.165025
BFL003540K02DF,Frozen,demand_frozen,0,0
BFL003540K02DF,Frozen,demand_frozen,1,78.42225
BFL003540K02DF,Frozen,demand_frozen,2,78.42225
BFL003540K02DF,Frozen,demand_frozen,3,78.42225
BFL003540K02DF,Frozen,demand_frozen,4,78.42225
BFL0F0000K02DF,Frozen,demand_frozen,0,0
BFL0F0000K02DF,Frozen,demand_frozen,1,232.3118125
BFL0F0000K02DF,Frozen,demand_frozen,2,232.3118125
BFL0F0000K02DF,Frozen,demand_frozen,3,232.3118125
BFL0F0000K02DF,Frozen,demand_frozen,4,232.3118125
BLG018230K02DF,Frozen,demand_frozen,0,0
BLG018230K02DF,Frozen,demand_frozen,1,153.158041666667
BLG018230K02DF,Frozen,demand_frozen,2,153.158041666667
BLG018230K02DF,Frozen,demand_frozen,3,153.158041666667
BLG018230K02DF,Frozen,demand_frozen,4,153.158041666667
BLG0F0000K02DF,Frozen,demand_frozen,0,0
BLG0F0000K02DF,Frozen,demand_frozen,1,4.0530875
BLG0F0000K02DF,Frozen,demand_frozen,2,4.0530875
BLG0F0000K02DF,Frozen,demand_frozen,3,4.0530875
BLG0F0000K02DF,Frozen,demand_frozen,4,4.0530875
BLGS07595P24DF,Frozen,demand_frozen,0,0
BLGS07595P24DF,Frozen,demand_frozen,1,1.466
BLGS07595P24DF,Frozen,demand_frozen,2,1.466
BLGS07595P24DF,Frozen,demand_frozen,3,1.466
BLGS07595P24DF,Frozen,demand_frozen,4,1.466
BLGSF0000K02DF,Frozen,demand_frozen,0,0
BLGSF0000K02DF,Frozen,demand_frozen,1,16.8052166666667
BLGSF0000K02DF,Frozen,demand_frozen,2,16.8052166666667
BLGSF0000K02DF,Frozen,demand_frozen,3,16.8052166666667
BLGSF0000K02DF,Frozen,demand_frozen,4,16.8052166666667
BTH005565K06DF,Frozen,demand_frozen,0,0
BTH005565K06DF,Frozen,demand_frozen,1,17.0
BTH005565K06DF,Frozen,demand_frozen,2,17.0
BTH005565K06DF,Frozen,demand_frozen,3,17.0
BTH005565K06DF,Frozen,demand_frozen,4,17.0
BTH009100K06DF,Frozen,demand_frozen,0,0
BTH009100K06DF,Frozen,demand_frozen,1,302.240041666667
BTH009100K06DF,Frozen,demand_frozen,2,302.240041666667
BTH009100K06DF,Frozen,demand_frozen,3,302.240041666667
BTH009100K06DF,Frozen,demand_frozen,4,302.240041666667
BTH0CU020K02DF,Frozen,demand_frozen,0,0
BTH0CU020K02DF,Frozen,demand_frozen,1,36.35
BTH0CU020K02DF,Frozen,demand_frozen,2,36.35
BTH0CU020K02DF,Frozen,demand_frozen,3,36.35
BTH0CU020K02DF,Frozen,demand_frozen,4,36.35
BTH0F0000K02DF,Frozen,demand_frozen,0,0
BTH0F0000K02DF,Frozen,demand_frozen,1,0.0166666666666667
BTH0F0000K02DF,Frozen,demand_frozen,2,0.0166666666666667
BTH0F0000K02DF,Frozen,demand_frozen,3,0.0166666666666667
BTH0F0000K02DF,Frozen,demand_frozen,4,0.0166666666666667
BTHS07595P24DF,Frozen,demand_frozen,0,0
BTHS07595P24DF,Frozen,demand_frozen,1,431.283166666667
BTHS07595P24DF,Frozen,demand_frozen,2,431.283166666667
BTHS07595P24DF,Frozen,demand_frozen,3,431.283166666667
BTHS07595P24DF,Frozen,demand_frozen,4,431.283166666667
BTHSF0000K02DF,Frozen,demand_frozen,0,0
BTHSF0000K02DF,Frozen,demand_frozen,1,52.5472083333333
BTHSF0000K02DF,Frozen,demand_frozen,2,52.5472083333333
BTHSF0000K02DF,Frozen,demand_frozen,3,52.5472083333333
BTHSF0000K02DF,Frozen,demand_frozen,4,52.5472083333333
BTHSMF000K04DF,Frozen,demand_frozen,0,0
BTHSMF000K04DF,Frozen,demand_frozen,1,135.599333333333
BTHSMF000K04DF,Frozen,demand_frozen,2,135.599333333333
BTHSMF000K04DF,Frozen,demand_frozen,3,135.599333333333
BTHSMF000K04DF,Frozen,demand_frozen,4,135.599333333333
BTHSMF02CK02DF,Frozen,demand_frozen,0,0
BTHSMF02CK02DF,Frozen,demand_frozen,1,687.983895833333
BTHSMF02CK02DF,Frozen,demand_frozen,2,687.983895833333
BTHSMF02CK02DF,Frozen,demand_frozen,3,687.983895833333
BTHSMF02CK02DF,Frozen,demand_frozen,4,687.983895833333
C3JW00BRUK02DF,Frozen,demand_frozen,0,0
C3JW00BRUK02DF,Frozen,demand_frozen,1,240.7
C3JW00BRUK02DF,Frozen,demand_frozen,2,240.7
C3JW00BRUK02DF,Frozen,demand_frozen,3,240.7
C3JW00BRUK02DF,Frozen,demand_frozen,4,240.7
C3JW07100K02DF,Frozen,demand_frozen,0,0
C3JW07100K02DF,Frozen,demand_frozen,1,321.013525
C3JW07100K02DF,Frozen,demand_frozen,2,321.013525
C3JW07100K02DF,Frozen,demand_frozen,3,321.013525
C3JW07100K02DF,Frozen,demand_frozen,4,321.013525
C3JW09120K04DF,Frozen,demand_frozen,0,0
C3JW09120K04DF,Frozen,demand_frozen,1,3.450375
C3JW09120K04DF,Frozen,demand_frozen,2,3.450375
C3JW09120K04DF,Frozen,demand_frozen,3,3.450375
C3JW09120K04DF,Frozen,demand_frozen,4,3.450375
C3JW09130K02DF,Frozen,demand_frozen,0,0
C3JW09130K02DF,Frozen,demand_frozen,1,572.021366666667
C3JW09130K02DF,Frozen,demand_frozen,2,572.021366666667
C3JW09130K02DF,Frozen,demand_frozen,3,572.021366666667
C3JW09130K02DF,Frozen,demand_frozen,4,572.021366666667
C3JW0913VP06DF,Frozen,demand_frozen,0,0
C3JW0913VP06DF,Frozen,demand_frozen,1,3.41095833333333
C3JW0913VP06DF,Frozen,demand_frozen,2,3.41095833333333
C3JW0913VP06DF,Frozen,demand_frozen,3,3.41095833333333
C3JW0913VP06DF,Frozen,demand_frozen,4,3.41095833333333
C3JWL0000K02DF,Frozen,demand_frozen,0,0
C3JWL0000K02DF,Frozen,demand_frozen,1,185.0
C3JWL0000K02DF,Frozen,demand_frozen,2,185.0
C3JWL0000K02DF,Frozen,demand_frozen,3,185.0
C3JWL0000K02DF,Frozen,demand_frozen,4,185.0
C9PC00000P18DF,Frozen,demand_frozen,0,0
C9PC00000P18DF,Frozen,demand_frozen,1,0.01835
C9PC00000P18DF,Frozen,demand_frozen,2,0.01835
C9PC00000P18DF,Frozen,demand_frozen,3,0.01835
C9PC00000P18DF,Frozen,demand_frozen,4,0.01835
C9PCGCH00P18DF,Frozen,demand_frozen,0,0
C9PCGCH00P18DF,Frozen,demand_frozen,1,1753.331
C9PCGCH00P18DF,Frozen,demand_frozen,2,1753.331
C9PCGCH00P18DF,Frozen,demand_frozen,3,1753.331
C9PCGCH00P18DF,Frozen,demand_frozen,4,1753.331
C9PCWBM20P18DF,Frozen,demand_frozen,0,0
C9PCWBM20P18DF,Frozen,demand_frozen,1,66.0745833333333
C9PCWBM20P18DF,Frozen,demand_frozen,2,66.0745833333333
C9PCWBM20P18DF,Frozen,demand_frozen,3,66.0745833333333
C9PCWBM20P18DF,Frozen,demand_frozen,4,66.0745833333333
CBRSH2332P10DF,Frozen,demand_frozen,0,0
CBRSH2332P10DF,Frozen,demand_frozen,1,338.19075
CBRSH2332P10DF,Frozen,demand_frozen,2,338.19075
CBRSH2332P10DF,Frozen,demand_frozen,3,338.19075
CBRSH2332P10DF,Frozen,demand_frozen,4,338.19075
CCHICU000K06DF,Frozen,demand_frozen,0,0
CCHICU000K06DF,Frozen,demand_frozen,1,370.690529166667
CCHICU000K06DF,Frozen,demand_frozen,2,370.690529166667
CCHICU000K06DF,Frozen,demand_frozen,3,370.690529166667
CCHICU000K06DF,Frozen,demand_frozen,4,370.690529166667
CDS008110K02DF,Frozen,demand_frozen,0,0
CDS008110K02DF,Frozen,demand_frozen,1,146.886541666667
CDS008110K02DF,Frozen,demand_frozen,2,146.886541666667
CDS008110K02DF,Frozen,demand_frozen,3,146.886541666667
CDS008110K02DF,Frozen,demand_frozen,4,146.886541666667
CDS010140K02DF,Frozen,demand_frozen,0,0
CDS010140K02DF,Frozen,demand_frozen,1,107.420795833333
CDS010140K02DF,Frozen,demand_frozen,2,107.420795833333
CDS010140K02DF,Frozen,demand_frozen,3,107.420795833333
CDS010140K02DF,Frozen,demand_frozen,4,107.420795833333
CDS010140P20DF,Frozen,demand_frozen,0,0
CDS010140P20DF,Frozen,demand_frozen,1,4.50225
CDS010140P20DF,Frozen,demand_frozen,2,4.50225
CDS010140P20DF,Frozen,demand_frozen,3,4.50225
CDS010140P20DF,Frozen,demand_frozen,4,4.50225
CDS01014VP06DF,Frozen,demand_frozen,0,0
CDS01014VP06DF,Frozen,demand_frozen,1,6.11279166666667
CDS01014VP06DF,Frozen,demand_frozen,2,6.11279166666667
CDS01014VP06DF,Frozen,demand_frozen,3,6.11279166666667
CDS01014VP06DF,Frozen,demand_frozen,4,6.11279166666667
CDS0CU000K02DF,Frozen,demand_frozen,0,0
CDS0CU000K02DF,Frozen,demand_frozen,1,35.3577916666667
CDS0CU000K02DF,Frozen,demand_frozen,2,35.3577916666667
CDS0CU000K02DF,Frozen,demand_frozen,3,35.3577916666667
CDS0CU000K02DF,Frozen,demand_frozen,4,35.3577916666667
CDS0J0000K02DF,Frozen,demand_frozen,0,0
CDS0J0000K02DF,Frozen,demand_frozen,1,5.7
CDS0J0000K02DF,Frozen,demand_frozen,2,5.7
CDS0J0000K02DF,Frozen,demand_frozen,3,5.7
CDS0J0000K02DF,Frozen,demand_frozen,4,5.7
CDS0S0000K02DF,Frozen,demand_frozen,0,0
CDS0S0000K02DF,Frozen,demand_frozen,1,41.10875
CDS0S0000K02DF,Frozen,demand_frozen,2,41.10875
CDS0S0000K02DF,Frozen,demand_frozen,3,41.10875
CDS0S0000K02DF,Frozen,demand_frozen,4,41.10875
CKE01218VP04DF,Frozen,demand_frozen,0,0
CKE01218VP04DF,Frozen,demand_frozen,1,1.65083333333333
CKE01218VP04DF,Frozen,demand_frozen,2,1.65083333333333
CKE01218VP04DF,Frozen,demand_frozen,3,1.65083333333333
CKE01218VP04DF,Frozen,demand_frozen,4,1.65083333333333
CKE0F0000K02DF,Frozen,demand_frozen,0,0
CKE0F0000K02DF,Frozen,demand_frozen,1,140.433166666667
CKE0F0000K02DF,Frozen,demand_frozen,2,140.433166666667
CKE0F0000K02DF,Frozen,demand_frozen,3,140.433166666667
CKE0F0000K02DF,Frozen,demand_frozen,4,140.433166666667
CLG022270K06DF,Frozen,demand_frozen,0,0
CLG022270K06DF,Frozen,demand_frozen,1,33.011375
CLG022270K06DF,Frozen,demand_frozen,2,33.011375
CLG022270K06DF,Frozen,demand_frozen,3,33.011375
CLG022270K06DF,Frozen,demand_frozen,4,33.011375
CLG022270P10DF,Frozen,demand_frozen,0,0
CLG022270P10DF,Frozen,demand_frozen,1,71.17615
CLG022270P10DF,Frozen,demand_frozen,2,71.17615
CLG022270P10DF,Frozen,demand_frozen,3,71.17615
CLG022270P10DF,Frozen,demand_frozen,4,71.17615
CLG026340K06DF,Frozen,demand_frozen,0,0
CLG026340K06DF,Frozen,demand_frozen,1,22.796525
CLG026340K06DF,Frozen,demand_frozen,2,22.796525
CLG026340K06DF,Frozen,demand_frozen,3,22.796525
CLG026340K06DF,Frozen,demand_frozen,4,22.796525
CRB015190K02DF,Frozen,demand_frozen,0,0
CRB015190K02DF,Frozen,demand_frozen,1,79.8336666666667
CRB015190K02DF,Frozen,demand_frozen,2,79.8336666666667
CRB015190K02DF,Frozen,demand_frozen,3,79.8336666666667
CRB015190K02DF,Frozen,demand_frozen,4,79.8336666666667
CRB019240K02DF,Frozen,demand_frozen,0,0
CRB019240K02DF,Frozen,demand_frozen,1,124.508583333333
CRB019240K02DF,Frozen,demand_frozen,2,124.508583333333
CRB019240K02DF,Frozen,demand_frozen,3,124.508583333333
CRB019240K02DF,Frozen,demand_frozen,4,124.508583333333
CRB01924VP04DF,Frozen,demand_frozen,0,0
CRB01924VP04DF,Frozen,demand_frozen,1,1.18720833333333
CRB01924VP04DF,Frozen,demand_frozen,2,1.18720833333333
CRB01924VP04DF,Frozen,demand_frozen,3,1.18720833333333
CRB01924VP04DF,Frozen,demand_frozen,4,1.18720833333333
CTH013160K02DF,Frozen,demand_frozen,0,0
CTH013160K02DF,Frozen,demand_frozen,1,177.436208333333
CTH013160K02DF,Frozen,demand_frozen,2,177.436208333333
CTH013160K02DF,Frozen,demand_frozen,3,177.436208333333
CTH013160K02DF,Frozen,demand_frozen,4,177.436208333333
CTH015180P12DF,Frozen,demand_frozen,0,0
CTH015180P12DF,Frozen,demand_frozen,1,404.126708333333
CTH015180P12DF,Frozen,demand_frozen,2,404.126708333333
CTH015180P12DF,Frozen,demand_frozen,3,404.126708333333
CTH015180P12DF,Frozen,demand_frozen,4,404.126708333333
CTH016190K02DF,Frozen,demand_frozen,0,0
CTH016190K02DF,Frozen,demand_frozen,1,215.607083333333
CTH016190K02DF,Frozen,demand_frozen,2,215.607083333333
CTH016190K02DF,Frozen,demand_frozen,3,215.607083333333
CTH016190K02DF,Frozen,demand_frozen,4,215.607083333333
CTH016210K02DF,Frozen,demand_frozen,0,0
CTH016210K02DF,Frozen,demand_frozen,1,444.008929166667
CTH016210K02DF,Frozen,demand_frozen,2,444.008929166667
CTH016210K02DF,Frozen,demand_frozen,3,444.008929166667
CTH016210K02DF,Frozen,demand_frozen,4,444.008929166667
CTH01621VP04DF,Frozen,demand_frozen,0,0
CTH01621VP04DF,Frozen,demand_frozen,1,1.469125
CTH01621VP04DF,Frozen,demand_frozen,2,1.469125
CTH01621VP04DF,Frozen,demand_frozen,3,1.469125
CTH01621VP04DF,Frozen,demand_frozen,4,1.469125
P3JW00BRUK02DF,Frozen,demand_frozen,0,0
P3JW00BRUK02DF,Frozen,demand_frozen,1,120.8
P3JW00BRUK02DF,Frozen,demand_frozen,2,120.8
P3JW00BRUK02DF,Frozen,demand_frozen,3,120.8
P3JW00BRUK02DF,Frozen,demand_frozen,4,120.8
P3JW07090K02DF,Frozen,demand_frozen,0,0
P3JW07090K02DF,Frozen,demand_frozen,1,128.420166666667
P3JW07090K02DF,Frozen,demand_frozen,2,128.420166666667
P3JW07090K02DF,Frozen,demand_frozen,3,128.420166666667
P3JW07090K02DF,Frozen,demand_frozen,4,128.420166666667
P3JW08100K02DF,Frozen,demand_frozen,0,0
P3JW08100K02DF,Frozen,demand_frozen,1,46.8411666666667
P3JW08100K02DF,Frozen,demand_frozen,2,46.8411666666667
P3JW08100K02DF,Frozen,demand_frozen,3,46.8411666666667
P3JW08100K02DF,Frozen,demand_frozen,4,46.8411666666667
PDMT04050K02DF,Frozen,demand_frozen,0,0
PDMT04050K02DF,Frozen,demand_frozen,1,143.700416666667
PDMT04050K02DF,Frozen,demand_frozen,2,143.700416666667
PDMT04050K02DF,Frozen,demand_frozen,3,143.700416666667
PDMT04050K02DF,Frozen,demand_frozen,4,143.700416666667
PDMTF0000K02DF,Frozen,demand_frozen,0,0
PDMTF0000K02DF,Frozen,demand_frozen,1,132.288204166667
PDMTF0000K02DF,Frozen,demand_frozen,2,132.288204166667
PDMTF0000K02DF,Frozen,demand_frozen,3,132.288204166667
PDMTF0000K02DF,Frozen,demand_frozen,4,132.288204166667
PMJWF0000K02DF,Frozen,demand_frozen,0,0
PMJWF0000K02DF,Frozen,demand_frozen,1,175.7312
PMJWF0000K02DF,Frozen,demand_frozen,2,175.7312
PMJWF0000K02DF,Frozen,demand_frozen,3,175.7312
PMJWF0000K02DF,Frozen,demand_frozen,4,175.7312
BIRD COUNT,Fresh,bird_count,0,0
BIRD COUNT,Fresh,bird_count,1,33000.0
BIRD COUNT,Fresh,bird_count,2,33000.0
BIRD COUNT,Fresh,bird_count,3,33000.0
BIRD COUNT,Fresh,bird_count,4,33000.0
